Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
Rafael Palmeiro,36,TEX,AL,160,714,600,98,164,33,0,47,123,1,1,101,90,0.273,0.381,0.563,0.9440000000000001,338,8,7,0,6,8
Dean Palmer,32,DET,AL,57,246,216,34,48,11,0,11,40,4,1,27,59,0.222,0.317,0.426,0.743,92,3,3,0,0,0
Jose Paniagua,27,SEA,AL,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Craig Paquette,32,STL,NL,123,370,340,47,96,17,0,15,64,3,1,18,67,0.282,0.326,0.465,0.7909999999999999,158,11,5,5,2,1
Chan Ho Park,28,LAD,NL,34,81,69,6,10,3,0,0,4,0,0,5,22,0.145,0.203,0.188,0.391,13,1,0,7,0,0
Chad Paronto,25,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Steve Parris,33,TOR,AL,1,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
John Parrish,23,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Corey Patterson,21,CHC,NL,59,145,131,26,29,3,0,4,14,4,0,6,33,0.221,0.266,0.336,0.602,44,1,3,2,3,0
Danny Patterson,30,DET,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jarrod Patterson,27,DET,AL,13,43,41,6,11,1,1,2,4,0,1,0,4,0.268,0.302,0.488,0.79,20,2,2,0,0,0
Josh Paul,26,CHW,AL,57,154,139,20,37,11,0,3,18,6,2,13,25,0.266,0.327,0.41,0.737,57,3,0,1,1,0
Carl Pavano,25,MON,NL,8,14,13,0,1,0,0,0,0,0,0,0,5,0.077,0.077,0.077,0.154,1,0,0,1,0,0
Jay Payton,28,NYM,NL,104,386,361,44,92,16,1,8,34,4,3,18,52,0.255,0.298,0.371,0.669,134,11,5,0,2,1
Angel Pena,26,LAD,NL,22,58,54,3,11,1,0,1,2,0,0,1,17,0.204,0.214,0.278,0.49200000000000005,15,0,0,2,1,0
Carlos Pena,23,TEX,AL,22,72,62,6,16,4,1,3,12,0,0,10,17,0.258,0.361,0.5,0.861,31,1,0,0,0,0
Elvis Pena,24,MIL,NL,15,48,40,5,9,2,0,0,6,2,0,6,6,0.225,0.33299999999999996,0.275,0.608,11,3,1,0,1,0
Brad Penny,23,FLA,NL,29,66,62,5,10,1,1,0,1,0,0,1,19,0.161,0.175,0.21,0.384,13,0,0,3,0,0
Troy Percival,31,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Eddie Perez,33,ATL,NL,5,10,10,0,3,0,0,0,0,0,0,0,2,0.3,0.3,0.3,0.6,3,0,0,0,0,0
Neifi Perez,28,KCR,AL,49,220,199,18,48,7,1,1,12,3,4,10,19,0.24100000000000002,0.27699999999999997,0.302,0.579,60,2,1,7,3,0
Odalis Perez,23,ATL,NL,24,29,26,1,5,1,0,0,1,0,0,0,6,0.192,0.222,0.231,0.45299999999999996,6,1,1,2,0,0
Robert Perez,32,MIL,NL,2,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Santiago Perez,25,SDP,NL,43,97,81,13,16,1,0,0,4,5,1,15,29,0.198,0.32,0.21,0.529,17,0,0,0,1,0
Timo Perez,26,NYM,NL,85,260,239,26,59,9,1,5,22,1,6,12,25,0.247,0.287,0.35600000000000004,0.643,85,1,2,6,1,0
Tomas Perez,27,PHI,NL,62,145,135,11,41,7,1,3,19,0,1,7,22,0.304,0.34700000000000003,0.43700000000000006,0.784,59,2,2,1,0,1
Herbert Perry,31,CHW,AL,92,316,285,38,73,21,1,7,32,2,2,23,55,0.256,0.326,0.41100000000000003,0.736,117,11,7,0,1,1
Robert Person,31,PHI,NL,31,75,67,4,8,1,0,2,6,0,0,3,36,0.11900000000000001,0.157,0.22399999999999998,0.381,15,0,0,5,0,0
Chris Peters,29,MON,NL,13,11,11,1,1,0,0,0,0,0,0,0,2,0.091,0.091,0.091,0.182,1,0,0,0,0,0
Kyle Peterson,25,MIL,NL,3,5,5,1,1,1,0,0,1,0,0,0,1,0.2,0.2,0.4,0.6,2,0,0,0,0,0
Mark Petkovsek,35,TEX,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Ben Petrick,24,COL,NL,85,282,244,41,58,15,3,11,39,3,3,31,67,0.23800000000000002,0.327,0.45899999999999996,0.7859999999999999,112,5,3,1,3,3
Andy Pettitte,29,NYY,AL,2,5,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Adam Pettyjohn,24,DET,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Josh Phelps,23,TOR,AL,8,14,12,3,0,0,0,0,1,1,0,2,5,0.0,0.14300000000000002,0.0,0.14300000000000002,0,1,0,0,0,0
Travis Phelps,23,TBD,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jason Phillips,24,NYM,NL,6,7,7,2,1,1,0,0,0,0,0,0,1,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.429,2,0,0,0,0,0
Adam Piatt,25,OAK,AL,36,111,95,9,20,5,1,0,6,0,0,13,26,0.21100000000000002,0.3,0.284,0.584,27,5,0,1,2,0
Mike Piazza,32,NYM,NL,141,573,503,81,151,29,0,36,94,0,2,67,87,0.3,0.384,0.573,0.9570000000000001,288,20,2,0,1,19
Hipolito Pichardo,31,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Calvin Pickering,24,BOS,AL,17,58,50,4,14,1,0,3,7,0,0,8,13,0.28,0.379,0.48,0.8590000000000001,24,4,0,0,0,0
Juan Pierre,23,COL,NL,156,683,617,108,202,26,11,2,55,46,17,41,29,0.327,0.37799999999999995,0.415,0.7929999999999999,256,6,10,14,1,1
Chris Piersoll,23,CIN,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
A.J. Pierzynski,24,MIN,AL,114,407,381,51,110,33,2,7,55,1,7,16,57,0.289,0.322,0.441,0.763,168,7,4,1,3,4
Dan Plesac,39,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Scott Podsednik,25,SEA,AL,5,6,6,1,1,0,1,0,3,0,0,0,1,0.16699999999999998,0.16699999999999998,0.5,0.667,3,1,0,0,0,0
Placido Polanco,25,STL,NL,144,610,564,87,173,26,4,3,38,12,3,25,43,0.307,0.342,0.38299999999999995,0.725,216,22,6,14,1,0
Cliff Politte,27,PHI,NL,22,3,2,1,0,0,0,0,0,0,0,1,1,0.0,0.33299999999999996,0.0,0.33299999999999996,0,0,0,0,0,0
Sidney Ponson,24,BAL,AL,2,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Bo Porter,28,TEX,AL,48,98,87,18,20,4,2,1,6,3,2,9,34,0.23,0.29600000000000004,0.35600000000000004,0.652,31,1,0,0,2,0
Jorge Posada,30,NYY,AL,138,557,484,59,134,28,1,22,95,2,6,62,132,0.27699999999999997,0.363,0.475,0.838,230,10,6,0,5,10
Lou Pote,29,ANA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brian Powell,27,HOU,NL,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Dante Powell,27,SFG,NL,13,6,6,5,2,0,0,0,0,0,0,0,0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,2,0,0,0,0,0
Jay Powell,29,COL,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Todd Pratt,34,PHI,NL,35,114,93,12,19,3,0,2,7,0,0,19,25,0.204,0.345,0.301,0.6459999999999999,28,2,1,1,0,2
Curtis Pride,32,MON,NL,36,87,76,8,19,3,1,1,9,3,2,9,22,0.25,0.345,0.355,0.7,27,4,2,0,0,0
Tom Prince,36,MIN,AL,64,215,196,19,43,4,1,7,23,3,1,12,39,0.21899999999999997,0.284,0.35700000000000004,0.6409999999999999,70,5,6,0,1,0
Bret Prinz,24,ARI,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Luke Prokopec,23,LAD,NL,28,43,36,1,7,1,0,0,0,0,0,0,13,0.19399999999999998,0.19399999999999998,0.222,0.41700000000000004,8,0,0,7,0,0
Albert Pujols,21,STL,NL,161,676,590,112,194,47,4,37,130,1,3,69,93,0.32899999999999996,0.40299999999999997,0.61,1.013,360,21,9,1,7,6
Bill Pulsipher,27,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Nick Punto,23,PHI,NL,4,5,5,0,2,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,2,0,0,0,0,0
Paul Quantrill,32,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ruben Quevedo,22,MIL,NL,10,20,16,1,4,0,0,0,1,0,0,0,8,0.25,0.25,0.25,0.5,4,0,0,4,0,0
Mark Quinn,27,KCR,AL,118,473,453,57,122,31,2,17,60,9,5,12,69,0.26899999999999996,0.298,0.45899999999999996,0.757,208,16,7,0,1,1
Brad Radke,28,MIN,AL,2,4,4,0,2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,2,0,0,0,0,0
Tim Raines,21,BAL,AL,7,27,23,6,4,2,0,0,0,3,0,3,8,0.174,0.26899999999999996,0.261,0.53,6,0,0,1,0,0
Aramis Ramirez,23,PIT,NL,158,655,603,83,181,40,0,34,112,5,4,40,100,0.3,0.35,0.536,0.885,323,9,8,0,4,4
Julio Ramirez,23,CHW,AL,22,39,37,2,3,0,0,0,1,2,0,2,15,0.081,0.128,0.081,0.209,3,0,0,0,0,0
Manny Ramirez,29,BOS,AL,142,620,529,93,162,33,2,41,125,0,1,81,147,0.306,0.405,0.609,1.014,322,9,8,0,2,25
Joe Randa,31,KCR,AL,151,636,581,59,147,34,2,13,83,3,2,42,80,0.253,0.307,0.386,0.693,224,15,6,1,6,2
Cody Ransom,25,SFG,NL,9,7,7,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Pat Rapp,33,ANA,AL,2,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Britt Reames,27,MON,NL,41,24,17,2,2,0,0,1,2,0,0,4,8,0.11800000000000001,0.28600000000000003,0.294,0.58,5,1,0,3,0,0
Jeff Reboulet,37,LAD,NL,94,253,214,35,57,15,2,3,22,0,1,33,48,0.266,0.36700000000000005,0.397,0.764,85,3,1,5,0,1
Tim Redding,23,HOU,NL,12,16,14,0,3,0,0,0,1,0,0,0,11,0.214,0.214,0.214,0.429,3,0,0,2,0,0
Tike Redman,24,PIT,NL,37,130,125,8,28,4,1,1,4,3,5,4,25,0.22399999999999998,0.24600000000000002,0.29600000000000004,0.542,37,2,0,0,1,0
Mike Redmond,30,FLA,NL,48,158,141,19,44,4,0,4,14,0,0,13,13,0.312,0.376,0.426,0.8009999999999999,60,6,2,1,1,4
Rick Reed,36,NYM,NL,19,46,40,2,5,1,0,0,4,0,0,1,15,0.125,0.14300000000000002,0.15,0.293,6,0,0,4,1,0
Steve Reed,36,ATL,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Pokey Reese,28,CIN,NL,133,474,428,50,96,20,2,9,40,25,4,34,82,0.22399999999999998,0.284,0.34299999999999997,0.627,147,7,3,5,4,4
Dan Reichert,24,KCR,AL,2,5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Brian Reith,23,CIN,NL,9,12,12,0,3,0,0,0,2,1,0,0,4,0.25,0.25,0.25,0.5,3,0,0,0,0,0
Chris Reitsma,23,CIN,NL,36,58,48,3,5,1,0,0,1,0,0,2,24,0.10400000000000001,0.157,0.125,0.282,6,1,1,7,0,0
Bryan Rekar,29,TBD,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Desi Relaford,27,NYM,NL,120,340,301,43,91,27,0,8,36,13,5,27,65,0.302,0.364,0.47200000000000003,0.836,142,4,5,2,5,1
Mike Remlinger,35,ATL,NL,71,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Edgar Renteria,24,STL,NL,141,549,493,54,128,19,3,10,57,17,4,39,73,0.26,0.314,0.371,0.685,183,15,3,8,6,4
Alberto Reyes,31,LAD,NL,17,4,3,1,1,0,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,1,0,0
Dennys Reyes,24,CIN,NL,36,11,11,0,2,0,0,0,0,0,0,0,6,0.182,0.182,0.182,0.364,2,0,0,0,0,0
Shane Reynolds,33,HOU,NL,27,63,52,4,4,0,0,1,4,0,0,1,26,0.077,0.094,0.135,0.22899999999999998,7,0,0,10,0,0
Armando Reynoso,35,ARI,NL,8,13,10,0,1,1,0,0,2,0,0,0,3,0.1,0.1,0.2,0.3,2,0,0,3,0,0
Arthur Rhodes,31,SEA,AL,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Chris Richard,27,BAL,AL,136,543,483,74,128,31,3,15,61,11,9,45,100,0.265,0.335,0.435,0.77,210,15,8,2,4,4
John Riedling,25,CIN,NL,29,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Paul Rigdon,25,MIL,NL,14,25,20,1,4,0,0,0,1,0,0,0,3,0.2,0.2,0.2,0.4,4,0,0,5,0,0
Jerrod Riggan,27,NYM,NL,35,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Adam Riggs,28,SDP,NL,12,38,36,2,7,1,0,0,1,1,1,2,8,0.19399999999999998,0.237,0.222,0.45899999999999996,8,1,0,0,0,0
Jose Rijo,36,CIN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Juan Rincon,22,MIN,AL,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0,0,0,0,0
Ricardo Rincon,31,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Armando Rios,29,PIT,NL,2,6,3,0,1,0,0,0,1,0,0,2,1,0.33299999999999996,0.5,0.33299999999999996,0.833,1,1,0,0,1,0
Cal Ripken Jr.,40,BAL,AL,128,516,477,43,114,16,0,14,68,0,2,26,63,0.239,0.276,0.361,0.637,172,15,2,2,9,1
Todd Ritchie,29,PIT,NL,32,70,59,1,9,2,0,0,3,0,0,3,27,0.153,0.19399999999999998,0.18600000000000003,0.38,11,1,0,8,0,0
Luis Rivas,21,MIN,AL,153,619,563,70,150,21,6,7,47,31,11,40,99,0.266,0.319,0.36200000000000004,0.682,204,15,6,5,5,0
Juan Rivera,22,NYY,AL,3,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Mariano Rivera,31,NYY,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Rivera,24,DET,AL,4,12,12,2,4,2,0,0,1,0,0,0,2,0.33299999999999996,0.33299999999999996,0.5,0.833,6,0,0,0,0,0
Ruben Rivera,27,CIN,NL,117,290,263,37,67,13,1,10,34,6,3,21,83,0.255,0.321,0.426,0.747,112,7,5,0,1,1
Brian Roberts,23,BAL,AL,75,292,273,42,69,12,3,2,17,12,3,13,36,0.253,0.284,0.341,0.624,93,3,0,3,3,0
Dave Roberts,29,CLE,AL,15,13,12,3,4,1,0,0,2,0,1,1,2,0.33299999999999996,0.385,0.41700000000000004,0.8009999999999999,5,0,0,0,0,0
Grant Roberts,23,NYM,NL,16,3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Willis Roberts,26,BAL,AL,2,5,4,0,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,1,0,0
Kerry Robinson,27,STL,NL,114,207,186,34,53,6,1,1,15,11,2,12,20,0.285,0.33,0.344,0.674,64,1,2,4,3,0
John Rocker,26,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Alex Rodriguez,25,TEX,AL,162,732,632,133,201,34,1,52,135,18,3,75,131,0.318,0.39899999999999997,0.622,1.021,393,17,16,0,9,6
Felix Rodriguez,28,SFG,NL,77,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Frankie Rodriguez,28,CIN,NL,6,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Henry Rodriguez,33,NYY,AL,5,8,8,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Ivan Rodriguez,29,TEX,AL,111,470,442,70,136,24,2,25,65,10,3,23,73,0.308,0.34700000000000003,0.541,0.888,239,13,4,0,1,3
Rich Rodriguez,38,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Wilfredo Rodriguez,22,HOU,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Kenny Rogers,36,TEX,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Scott Rolen,26,PHI,NL,151,653,554,96,160,39,1,25,107,16,5,74,127,0.289,0.37799999999999995,0.498,0.8759999999999999,276,6,13,0,12,6
Jimmy Rollins,22,PHI,NL,158,720,656,97,180,29,12,14,54,46,8,48,108,0.27399999999999997,0.32299999999999995,0.419,0.743,275,5,2,9,5,2
Damian Rolls,23,TBD,AL,81,249,237,33,62,11,1,2,12,12,4,10,47,0.262,0.29100000000000004,0.342,0.633,81,5,0,2,0,0
J.C. Romero,25,MIN,AL,1,2,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,2,0,0,0,0,0
Brian Rose,25,NYM,NL,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Aaron Rowand,23,CHW,AL,63,148,123,21,36,5,0,4,20,5,1,15,28,0.293,0.385,0.431,0.816,53,2,4,5,1,0
Kirk Rueter,30,SFG,NL,34,74,58,5,10,0,0,0,5,0,0,5,5,0.172,0.23399999999999999,0.172,0.40700000000000003,10,0,0,10,1,0
Johnny Ruffin,29,FLA,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ryan Rupe,26,TBD,AL,1,3,3,1,1,1,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.667,1.0,2,0,0,0,0,0
Glendon Rusch,26,NYM,NL,31,61,54,0,3,0,0,0,5,0,0,1,23,0.055999999999999994,0.073,0.055999999999999994,0.128,3,1,0,6,0,0
B.J. Ryan,25,BAL,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Rob Ryan,28,OAK,AL,7,7,7,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0
CC Sabathia,20,CLE,AL,2,5,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
Erik Sabel,26,ARI,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Donnie Sadler,26,KCR,AL,54,116,101,19,13,3,0,0,2,4,1,9,17,0.129,0.212,0.158,0.371,16,0,2,3,1,0
Olmedo Saenz,30,OAK,AL,106,341,305,33,67,21,1,9,32,0,1,19,64,0.22,0.29100000000000004,0.384,0.675,117,9,13,1,3,1
Tim Salmon,32,ANA,AL,137,581,475,63,108,21,1,17,49,9,3,96,121,0.22699999999999998,0.365,0.38299999999999995,0.748,182,11,8,0,2,4
Alex Sanchez,24,MIL,NL,30,73,68,7,14,3,2,0,4,6,2,5,13,0.20600000000000002,0.26,0.309,0.569,21,0,0,0,0,0
Jesus Sanchez,26,FLA,NL,17,19,17,2,4,0,0,0,1,0,0,0,3,0.235,0.235,0.235,0.47100000000000003,4,0,0,2,0,0
Rey Sanchez,33,ATL,NL,49,163,154,10,35,4,1,0,9,2,0,4,15,0.22699999999999998,0.245,0.266,0.512,41,9,0,4,1,1
Jared Sandberg,23,TBD,AL,39,149,136,13,28,7,0,1,15,1,0,10,45,0.20600000000000002,0.265,0.27899999999999997,0.545,38,2,1,2,0,0
Anthony Sanders,27,SEA,AL,9,19,17,1,3,2,0,0,2,0,0,2,3,0.17600000000000002,0.263,0.294,0.557,5,0,0,0,0,0
Deion Sanders,33,CIN,NL,32,83,75,6,13,2,0,1,4,3,4,4,10,0.17300000000000001,0.235,0.24,0.475,18,2,2,2,0,0
Reggie Sanders,33,ARI,NL,126,496,441,84,116,21,3,33,90,14,10,46,126,0.263,0.337,0.5489999999999999,0.8859999999999999,242,2,5,1,3,7
Johan Santana,22,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Pedro Santana,24,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
F.P. Santangelo,33,OAK,AL,32,89,71,16,14,4,0,0,8,1,1,11,17,0.19699999999999998,0.341,0.254,0.594,18,1,5,1,1,0
Benito Santiago,36,SFG,NL,133,515,477,39,125,25,4,6,45,5,4,23,78,0.262,0.295,0.369,0.664,176,19,2,7,6,0
Jose Santiago,26,PHI,NL,50,4,3,0,0,0,0,0,0,0,0,1,3,0.0,0.25,0.0,0.25,0,0,0,0,0,0
Angel Santos,21,BOS,AL,9,19,16,2,2,1,0,0,1,0,0,2,7,0.125,0.21100000000000002,0.188,0.39799999999999996,3,2,0,0,1,0
Kazuhiro Sasaki,33,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Luis Saturria,24,STL,NL,13,5,5,0,1,1,0,0,1,1,0,0,1,0.2,0.2,0.4,0.6,2,0,0,0,0,0
Scott Sauerbeck,29,PIT,NL,66,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Bob Scanlan,34,MON,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Curt Schilling,34,ARI,NL,34,98,83,4,11,1,0,0,1,0,0,1,28,0.133,0.14300000000000002,0.145,0.287,12,0,0,14,0,0
Jason Schmidt,28,SFG,NL,11,28,26,3,4,0,0,1,3,0,0,1,12,0.154,0.185,0.26899999999999996,0.45399999999999996,7,0,0,1,0,0
Brian Schneider,24,MON,NL,27,48,41,4,13,3,0,1,6,0,0,6,3,0.317,0.396,0.46299999999999997,0.8590000000000001,19,0,0,0,1,1
Scott Schoeneweis,27,ANA,AL,1,2,0,0,0,0,0,0,0,0,0,2,0,,1.0,,,0,0,0,0,0,0
Pete Schourek,32,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Scott Seabol,26,NYY,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Rudy Seanez,32,ATL,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Chris Seelbach,28,ATL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Kevin Sefcik,30,COL,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
David Segui,34,BAL,AL,82,347,292,48,88,18,1,10,46,1,1,49,61,0.301,0.406,0.473,0.879,138,4,4,0,2,5
Fernando Seguignol,26,MON,NL,46,54,50,0,7,2,0,0,5,0,0,2,17,0.14,0.185,0.18,0.365,9,4,1,0,1,1
Bill Selby,31,CIN,NL,36,100,92,7,21,7,1,2,12,0,0,5,13,0.228,0.273,0.391,0.664,36,1,1,1,1,1
Aaron Sele,31,SEA,AL,3,8,6,2,1,0,0,0,1,0,0,0,0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,2,0,0
Wascar Serrano,23,SDP,NL,20,11,9,0,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,1,0,0,2,0,0
Scott Servais,34,HOU,NL,11,18,16,1,6,0,0,0,0,0,0,2,3,0.375,0.444,0.375,0.8190000000000001,6,0,0,0,0,0
Richie Sexson,26,MIL,NL,158,667,598,94,162,24,3,45,125,2,4,60,178,0.271,0.342,0.547,0.889,327,20,6,0,3,5
Jeff Shaw,34,LAD,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Andy Sheets,29,TBD,AL,49,174,153,10,30,8,0,1,14,2,0,12,35,0.196,0.251,0.268,0.519,41,0,0,7,2,0
Ben Sheets,22,MIL,NL,23,48,42,4,3,0,0,0,1,0,0,4,29,0.071,0.152,0.071,0.22399999999999998,3,0,0,2,0,0
Gary Sheffield,32,LAD,NL,143,618,515,98,160,28,2,36,100,10,4,94,67,0.311,0.41700000000000004,0.583,1.0,300,12,4,0,5,13
Scott Sheldon,32,TEX,AL,61,127,120,11,24,5,0,3,11,1,1,3,35,0.2,0.21600000000000003,0.317,0.5329999999999999,38,2,0,2,2,0
Scot Shields,25,ANA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Tsuyoshi Shinjo,29,NYM,NL,123,438,400,46,107,23,1,10,56,4,5,25,70,0.268,0.32,0.405,0.725,162,8,7,4,2,3
Paul Shuey,30,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Terry Shumpert,34,COL,NL,114,265,242,37,70,14,5,4,24,14,3,15,44,0.289,0.337,0.43799999999999994,0.775,106,2,3,4,1,2
Ruben Sierra,35,TEX,AL,94,369,344,55,100,22,1,23,67,2,0,19,52,0.29100000000000004,0.322,0.561,0.884,193,13,0,0,6,0
Jose Silva,27,PIT,NL,26,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Brian Simmons,27,TOR,AL,60,117,107,8,19,5,0,2,8,1,0,8,26,0.17800000000000002,0.239,0.28,0.52,30,0,1,0,1,0
Randall Simon,26,DET,AL,81,274,256,28,78,14,2,6,37,0,1,15,28,0.305,0.341,0.445,0.7859999999999999,114,9,0,1,2,2
Chris Singleton,28,CHW,AL,140,432,392,57,117,21,5,7,45,12,11,20,61,0.298,0.331,0.431,0.762,169,5,1,14,4,2
Joe Slusarski,34,HOU,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
J.D. Smart,27,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Bob Smith,27,TBD,AL,6,22,19,1,2,0,0,0,1,0,0,3,10,0.105,0.22699999999999998,0.105,0.33299999999999996,2,1,0,0,0,0
Bud Smith,21,STL,NL,15,28,25,0,4,0,0,0,1,0,0,1,5,0.16,0.192,0.16,0.35200000000000004,4,0,0,2,0,0
