Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
Eddie Perez,34,CLE,AL,42,125,117,6,25,9,0,0,4,0,0,5,25,0.214,0.252,0.29100000000000004,0.5429999999999999,34,6,1,2,0,0
Eduardo Perez,32,STL,NL,96,177,154,22,31,9,0,10,26,0,0,17,36,0.201,0.29,0.455,0.7440000000000001,70,7,3,1,2,0
Neifi Perez,29,KCR,AL,145,585,554,65,131,20,4,3,37,8,9,20,53,0.23600000000000002,0.26,0.303,0.564,168,11,0,5,6,2
Odalis Perez,24,LAD,NL,30,75,64,5,10,5,0,1,4,0,0,1,13,0.156,0.16899999999999998,0.281,0.45,18,0,0,10,0,0
Oliver Perez,20,SDP,NL,16,33,30,1,4,0,0,0,0,0,0,0,11,0.133,0.133,0.133,0.267,4,0,0,3,0,0
Timo Perez,27,NYM,NL,136,481,444,52,131,27,6,8,47,10,6,23,36,0.295,0.331,0.43700000000000006,0.768,194,10,2,10,2,2
Tomas Perez,28,PHI,NL,92,237,212,22,53,13,1,5,20,1,0,21,40,0.25,0.319,0.392,0.711,83,5,1,2,1,6
Chan Perry,29,KCR,AL,5,11,11,0,1,0,0,0,3,0,0,0,1,0.091,0.091,0.091,0.182,1,1,0,0,0,0
Herbert Perry,32,TEX,AL,132,496,450,64,124,24,1,22,77,4,2,34,66,0.276,0.33299999999999996,0.48,0.813,216,17,6,4,2,1
Robert Person,32,PHI,NL,15,29,24,3,2,0,0,2,7,0,0,2,17,0.083,0.154,0.33299999999999996,0.48700000000000004,8,0,0,3,0,0
Ben Petrick,25,COL,NL,38,106,95,10,20,3,1,5,11,0,1,9,33,0.21100000000000002,0.28300000000000003,0.42100000000000004,0.7040000000000001,40,1,1,0,1,0
Andy Pettitte,30,NYY,AL,2,3,3,0,1,1,0,0,1,0,0,0,1,0.33299999999999996,0.33299999999999996,0.667,1.0,2,0,0,0,0,0
Josh Phelps,24,TOR,AL,74,287,265,41,82,20,1,15,58,0,0,19,82,0.309,0.36200000000000004,0.562,0.925,149,7,3,0,0,0
Brandon Phillips,21,CLE,AL,11,36,31,5,8,3,1,0,4,0,0,3,6,0.258,0.34299999999999997,0.419,0.762,13,0,1,1,0,0
Jason Phillips,25,NYM,NL,11,22,19,4,7,0,0,1,3,0,0,1,1,0.368,0.409,0.526,0.935,10,1,1,0,1,0
Adam Piatt,26,OAK,AL,55,152,137,18,32,8,0,5,18,2,1,12,33,0.23399999999999999,0.303,0.401,0.7040000000000001,55,1,2,0,1,0
Mike Piazza,33,NYM,NL,135,541,478,69,134,23,2,33,98,0,3,57,82,0.28,0.359,0.544,0.903,260,26,3,0,3,9
Hipolito Pichardo,32,HOU,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Kevin Pickford,27,SDP,NL,15,5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Juan Pierre,24,COL,NL,152,640,592,90,170,20,5,1,35,47,12,31,52,0.287,0.332,0.34299999999999997,0.675,203,7,9,8,0,0
A.J. Pierzynski,25,MIN,AL,130,469,440,54,132,31,6,6,49,1,2,13,61,0.3,0.33399999999999996,0.439,0.773,193,14,11,2,3,1
Luis Pineda,27,CIN,NL,26,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Joel Pineiro,23,SEA,AL,2,7,7,0,1,0,0,0,2,0,0,0,2,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,1,0,0,0,0,0
Dan Plesac,40,PHI,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Scott Podsednik,26,SEA,AL,14,25,20,2,4,0,0,1,5,0,0,4,6,0.2,0.32,0.35,0.67,7,1,0,0,1,0
Placido Polanco,26,PHI,NL,53,228,206,28,61,13,1,4,22,2,2,14,14,0.29600000000000004,0.353,0.42700000000000005,0.78,88,3,4,4,0,0
Cliff Politte,28,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Sidney Ponson,25,BAL,AL,2,3,3,1,1,1,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.667,1.0,2,0,0,0,0,0
Jorge Posada,31,NYY,AL,143,598,511,79,137,40,1,20,99,1,0,81,143,0.268,0.37,0.46799999999999997,0.8370000000000001,239,23,3,0,3,9
Lou Pote,30,ANA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jay Powell,30,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Andy Pratt,22,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Todd Pratt,35,PHI,NL,39,136,106,14,33,11,0,3,16,2,0,24,28,0.311,0.449,0.5,0.9490000000000001,53,3,4,0,2,6
Tom Prince,37,MIN,AL,51,148,125,14,28,7,1,4,16,1,3,14,26,0.22399999999999998,0.317,0.392,0.7090000000000001,49,4,4,3,2,0
Bret Prinz,25,ARI,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mark Prior,21,CHC,NL,17,39,35,3,6,4,0,0,4,0,0,2,15,0.171,0.21600000000000003,0.28600000000000003,0.502,10,1,0,2,0,0
Brandon Puffer,26,HOU,NL,53,8,6,0,0,0,0,0,0,0,0,1,5,0.0,0.14300000000000002,0.0,0.14300000000000002,0,0,0,1,0,0
Albert Pujols,22,STL,NL,157,675,590,118,185,40,2,34,127,2,4,72,69,0.314,0.39399999999999996,0.561,0.955,331,20,9,0,4,13
Nick Punto,24,PHI,NL,9,7,6,0,1,0,0,0,0,0,0,0,3,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,1,0,0
Paul Quantrill,33,LAD,NL,83,3,3,0,1,0,0,0,0,0,0,0,2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Ruben Quevedo,23,MIL,NL,25,47,42,2,4,0,0,0,3,0,0,2,21,0.095,0.136,0.095,0.23199999999999998,4,3,0,3,0,0
Mark Quinn,28,KCR,AL,23,84,76,9,18,4,0,2,11,2,1,5,15,0.237,0.301,0.368,0.67,28,3,2,1,0,0
Tim Raines,42,FLA,NL,98,114,89,9,17,3,0,1,7,0,0,22,19,0.191,0.35100000000000003,0.258,0.609,23,3,1,0,2,4
Aramis Ramirez,24,PIT,NL,142,570,522,51,122,26,0,18,71,2,0,29,95,0.23399999999999999,0.27899999999999997,0.387,0.6659999999999999,202,17,8,0,11,3
Julio Ramirez,24,ANA,AL,29,35,32,6,9,0,1,1,7,0,2,2,14,0.281,0.34299999999999997,0.43799999999999994,0.78,14,0,1,0,0,0
Manny Ramirez,30,BOS,AL,120,518,436,84,152,31,0,33,107,0,0,73,85,0.349,0.45,0.647,1.097,282,13,8,0,1,14
Joe Randa,32,KCR,AL,151,617,549,63,155,36,5,11,80,2,1,46,69,0.282,0.341,0.426,0.768,234,13,9,2,11,1
Cody Ransom,26,SFG,NL,7,4,3,2,2,0,0,0,1,0,0,1,1,0.667,0.75,0.667,1.4169999999999998,2,0,0,0,0,1
Britt Reames,28,MON,NL,40,11,9,0,1,0,0,0,1,0,0,0,1,0.111,0.111,0.111,0.222,1,0,0,2,0,0
Jeff Reboulet,38,LAD,NL,38,58,48,3,10,3,0,0,2,0,0,6,13,0.20800000000000002,0.29100000000000004,0.271,0.562,13,1,0,3,1,0
Tim Redding,24,HOU,NL,17,21,20,0,2,0,0,0,2,0,0,0,12,0.1,0.1,0.1,0.2,2,0,0,1,0,0
Mark Redman,28,DET,AL,2,5,5,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,1,0,0,0,0
Mike Redmond,31,FLA,NL,88,290,256,19,78,15,0,2,28,0,2,21,34,0.305,0.37200000000000005,0.387,0.758,99,4,8,2,3,8
Rick Reed,37,MIN,AL,2,6,4,0,1,0,0,0,0,0,0,1,2,0.25,0.4,0.25,0.65,1,0,0,1,0,0
Steve Reed,37,NYM,NL,24,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Pokey Reese,29,PIT,NL,119,475,421,46,111,25,0,4,50,12,1,41,81,0.264,0.33,0.35200000000000004,0.6809999999999999,148,4,3,5,5,4
Dan Reichert,25,KCR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Chris Reitsma,24,CIN,NL,30,38,30,0,3,0,0,0,2,0,0,1,12,0.1,0.129,0.1,0.22899999999999998,3,1,0,7,0,0
Desi Relaford,28,SEA,AL,112,376,329,55,88,13,2,6,43,10,3,33,51,0.267,0.33899999999999997,0.374,0.713,123,6,6,1,7,2
Mike Remlinger,36,ATL,NL,68,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Edgar Renteria,25,STL,NL,152,609,544,77,166,36,2,11,83,22,7,49,57,0.305,0.364,0.439,0.8029999999999999,239,17,4,7,5,7
Michael Restovich,23,MIN,AL,8,14,13,3,4,0,0,1,1,1,0,1,4,0.308,0.35700000000000004,0.5379999999999999,0.8959999999999999,7,2,0,0,0,0
Alberto Reyes,32,PIT,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Dennys Reyes,25,COL,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Shane Reynolds,34,HOU,NL,12,30,21,0,1,1,0,0,3,0,0,0,12,0.048,0.048,0.095,0.14300000000000002,2,0,0,9,0,0
Armando Reynoso,36,ARI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Arthur Rhodes,32,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Chris Richard,28,BAL,AL,50,171,155,15,36,11,0,4,21,0,3,12,30,0.23199999999999998,0.292,0.381,0.6729999999999999,59,2,2,0,2,0
John Riedling,26,CIN,NL,33,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jerrod Riggan,28,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jose Rijo,37,CIN,NL,31,19,16,0,2,0,0,0,0,0,0,0,7,0.125,0.125,0.125,0.25,2,1,0,3,0,0
Ricardo Rincon,32,CLE,AL,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Armando Rios,30,PIT,NL,76,226,208,20,55,11,0,1,24,1,1,16,39,0.264,0.319,0.332,0.65,69,8,1,0,1,1
David Riske,25,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Todd Ritchie,30,CHW,AL,3,5,4,1,1,0,0,0,0,0,0,1,1,0.25,0.4,0.25,0.65,1,0,0,0,0,0
Luis Rivas,22,MIN,AL,93,346,316,46,81,23,4,4,35,9,4,19,51,0.256,0.305,0.392,0.6970000000000001,124,12,3,8,0,2
Juan Rivera,23,NYY,AL,28,91,83,9,22,5,0,1,6,1,1,6,10,0.265,0.311,0.361,0.6729999999999999,30,4,0,1,1,0
Mike Rivera,25,DET,AL,39,138,132,11,30,8,1,1,11,0,0,4,35,0.22699999999999998,0.254,0.326,0.579,43,5,1,0,1,0
Ruben Rivera,28,TEX,AL,69,186,158,17,33,4,0,4,14,4,2,17,45,0.209,0.302,0.31,0.612,49,2,5,4,2,0
Joe Roa,30,PHI,NL,14,30,25,1,6,1,0,0,2,0,0,1,5,0.24,0.259,0.28,0.539,7,0,0,3,1,0
Brian Roberts,24,BAL,AL,38,149,128,18,29,6,0,1,11,9,2,15,21,0.22699999999999998,0.308,0.297,0.605,38,3,1,3,2,0
Dave Roberts,30,LAD,NL,127,479,422,63,117,14,7,3,34,45,10,48,51,0.27699999999999997,0.353,0.365,0.718,154,1,2,6,1,0
Grant Roberts,24,NYM,NL,33,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0,0,0,0,0
Willis Roberts,27,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jeriome Robertson,25,HOU,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Nate Robertson,24,FLA,NL,6,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Kerry Robinson,28,STL,NL,124,195,181,27,47,7,4,1,15,7,4,11,29,0.26,0.301,0.359,0.66,65,1,0,2,1,3
John Rocker,27,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Alex Rodriguez,26,TEX,AL,162,725,624,125,187,27,2,57,142,9,4,87,122,0.3,0.392,0.623,1.015,389,14,10,0,4,12
Felix Rodriguez,29,SFG,NL,66,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0,0,0,0,0
Henry Rodriguez,34,MON,NL,20,25,20,1,1,0,0,0,3,0,0,4,8,0.05,0.2,0.05,0.25,1,0,0,0,1,0
Ivan Rodriguez,30,TEX,AL,108,440,408,67,128,32,2,19,60,5,4,25,71,0.314,0.353,0.542,0.895,221,13,2,1,4,2
Jose Rodriguez,27,STL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Nerio Rodriguez,31,STL,NL,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Eddie Rogers,23,BAL,AL,5,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Kenny Rogers,37,TEX,AL,3,4,3,0,2,0,0,0,1,1,0,1,0,0.667,0.75,0.667,1.4169999999999998,2,0,0,0,0,0
Scott Rolen,27,STL,NL,55,229,205,37,57,8,4,14,44,3,2,20,34,0.278,0.354,0.561,0.915,115,10,4,0,0,2
Jimmy Rollins,23,PHI,NL,154,705,637,82,156,33,10,11,60,31,13,54,103,0.245,0.306,0.38,0.6859999999999999,242,14,4,6,4,3
Damian Rolls,24,TBD,AL,21,95,89,15,26,6,1,0,6,2,5,3,16,0.292,0.33,0.382,0.7120000000000001,34,1,2,1,0,0
Jason Romano,23,COL,NL,18,41,37,9,12,0,1,0,1,4,1,3,11,0.324,0.375,0.37799999999999995,0.753,14,0,0,1,0,0
J.C. Romero,26,MIN,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
David Ross,25,LAD,NL,8,13,10,2,2,1,0,1,2,0,0,2,4,0.2,0.385,0.6,0.985,6,0,1,0,0,0
Aaron Rowand,24,CHW,AL,126,331,302,41,78,16,2,7,29,0,1,12,54,0.258,0.298,0.39399999999999996,0.6920000000000001,119,8,6,9,2,1
Wilkin Ruan,23,LAD,NL,12,11,11,2,3,1,0,0,3,0,0,0,2,0.273,0.273,0.364,0.636,4,0,0,0,0,0
Kirk Rueter,31,SFG,NL,34,79,62,3,11,0,0,0,3,0,0,2,11,0.177,0.19699999999999998,0.177,0.374,11,0,0,13,2,0
Ryan Rupe,27,TBD,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Glendon Rusch,27,MIL,NL,36,81,66,6,19,0,0,1,8,0,0,1,24,0.28800000000000003,0.299,0.33299999999999996,0.632,22,1,0,14,0,0
Jim Rushford,28,MIL,NL,23,84,77,8,11,2,0,1,6,0,0,6,9,0.14300000000000002,0.214,0.20800000000000002,0.42200000000000004,16,3,1,0,0,0
B.J. Ryan,26,BAL,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Mike Ryan,24,MIN,AL,7,11,11,3,1,0,0,0,0,0,0,0,2,0.091,0.091,0.091,0.182,1,0,0,0,0,0
Kirk Saarloos,23,HOU,NL,16,35,30,0,2,1,0,0,2,0,0,0,11,0.067,0.067,0.1,0.16699999999999998,3,0,0,5,0,0
CC Sabathia,21,CLE,AL,2,6,5,0,1,0,0,0,0,0,0,1,1,0.2,0.33299999999999996,0.2,0.5329999999999999,1,0,0,0,0,0
Donnie Sadler,27,TEX,AL,38,36,30,6,3,1,0,0,2,2,2,3,7,0.1,0.22899999999999998,0.133,0.36200000000000004,4,1,2,1,0,0
Olmedo Saenz,31,OAK,AL,68,178,156,15,43,10,1,6,18,1,1,13,31,0.276,0.354,0.46799999999999997,0.8220000000000001,73,2,7,0,2,1
Oscar Salazar,24,DET,AL,8,23,21,2,4,1,0,1,3,0,0,1,2,0.19,0.22699999999999998,0.381,0.608,8,0,0,1,0,0
Tim Salmon,33,ANA,AL,138,568,483,84,138,37,1,22,88,6,3,71,102,0.28600000000000003,0.38,0.503,0.883,243,6,7,0,7,3
Alex Sanchez,25,MIL,NL,112,435,394,55,114,10,7,1,33,37,14,31,62,0.289,0.34299999999999997,0.358,0.701,141,4,2,6,2,0
Duaner Sanchez,22,PIT,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Freddy Sanchez,24,BOS,AL,12,18,16,3,3,0,0,0,2,0,0,2,3,0.188,0.278,0.188,0.465,3,0,0,0,0,0
Jesus Sanchez,27,CHC,NL,8,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Rey Sanchez,34,BOS,AL,107,386,357,46,102,12,3,1,38,2,2,17,31,0.28600000000000003,0.318,0.345,0.662,123,9,2,5,5,1
Jared Sandberg,24,TBD,AL,102,401,358,55,82,21,1,18,54,3,2,39,139,0.22899999999999998,0.305,0.444,0.7490000000000001,159,7,1,1,2,3
Reggie Sanders,34,SFG,NL,140,571,505,75,126,23,6,23,85,18,6,47,121,0.25,0.324,0.455,0.779,230,10,12,0,7,3
Johan Santana,23,MIN,AL,2,4,4,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,1,0,0,0,0,0
Julio Santana,29,DET,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Benito Santiago,37,SFG,NL,126,517,478,56,133,24,5,16,74,4,2,27,73,0.278,0.315,0.45,0.765,215,19,2,3,7,8
Jose Santiago,27,PHI,NL,38,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.33299999999999996,0.0,0.33299999999999996,0,0,0,0,0,0
Ramon Santiago,22,DET,AL,65,249,222,33,54,5,5,4,20,8,5,13,48,0.243,0.306,0.365,0.6709999999999999,81,2,8,4,2,0
Victor Santos,25,COL,NL,24,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Kazuhiro Sasaki,34,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Scott Sauerbeck,30,PIT,NL,75,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Curt Schilling,35,ARI,NL,34,98,86,7,15,0,0,0,3,0,0,4,26,0.174,0.21100000000000002,0.174,0.386,15,2,0,8,0,0
Jason Schmidt,29,SFG,NL,27,62,56,3,7,2,0,0,2,0,0,2,28,0.125,0.155,0.161,0.316,9,0,0,4,0,0
Brian Schneider,25,MON,NL,73,232,207,21,57,19,2,5,29,1,2,21,41,0.275,0.33899999999999997,0.45899999999999996,0.7979999999999999,95,7,0,2,2,8
Scott Schoeneweis,28,ANA,AL,2,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Marco Scutaro,26,NYM,NL,27,38,36,2,8,0,1,1,6,0,1,0,11,0.222,0.21600000000000003,0.361,0.5770000000000001,13,1,0,1,1,0
Todd Sears,26,MIN,AL,7,12,12,2,4,2,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.5,0.833,6,0,0,0,0,0
Shawn Sedlacek,25,KCR,AL,2,6,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0
David Segui,35,BAL,AL,26,107,95,10,25,4,0,2,16,0,0,11,22,0.263,0.336,0.368,0.705,35,0,0,0,1,0
Bill Selby,32,CLE,AL,65,176,159,15,34,7,2,6,21,0,1,15,27,0.214,0.278,0.396,0.675,63,4,0,0,2,2
Aaron Sele,32,ANA,AL,1,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Jae Weong Seo,25,NYM,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Richie Sexson,27,MIL,NL,157,652,570,86,159,37,2,29,102,0,0,70,136,0.27899999999999997,0.363,0.504,0.867,287,17,8,0,4,7
Andy Sheets,30,TBD,AL,41,164,149,18,37,4,0,4,22,2,3,12,41,0.248,0.301,0.35600000000000004,0.6559999999999999,53,1,0,1,2,0
Ben Sheets,23,MIL,NL,32,76,68,2,6,1,0,0,3,0,0,4,39,0.08800000000000001,0.139,0.10300000000000001,0.242,7,0,0,4,0,0
Gary Sheffield,33,ATL,NL,135,579,492,82,151,26,0,25,84,12,2,72,53,0.307,0.40399999999999997,0.512,0.9159999999999999,252,16,11,0,4,2
Scot Shields,26,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jason Shiell,25,SDP,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Tsuyoshi Shinjo,30,SFG,NL,118,398,362,42,86,15,3,9,37,5,0,24,46,0.23800000000000002,0.294,0.37,0.664,134,5,6,3,3,2
Paul Shuey,31,LAD,NL,28,3,3,0,1,0,0,0,0,0,0,0,2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Terry Shumpert,35,COL,NL,106,268,234,30,55,12,1,6,21,4,1,21,41,0.235,0.304,0.37200000000000005,0.6759999999999999,87,9,4,5,4,0
Ruben Sierra,36,SEA,AL,122,452,419,47,113,23,0,13,60,4,0,31,66,0.27,0.319,0.418,0.736,175,17,0,0,2,5
Carlos Silva,23,PHI,NL,66,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.33299999999999996,0.0,0.33299999999999996,0,0,0,0,0,0
Jose Silva,28,CIN,NL,10,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0
Randall Simon,27,DET,AL,130,506,482,51,145,17,1,19,82,0,1,13,30,0.301,0.32,0.45899999999999996,0.779,221,13,4,0,7,5
Jason Simontacchi,28,STL,NL,24,56,50,5,12,0,0,0,2,0,0,2,15,0.24,0.26899999999999996,0.24,0.509,12,0,0,4,0,0
Chris Singleton,29,BAL,AL,136,502,466,67,122,30,6,9,50,20,2,21,83,0.262,0.29600000000000004,0.41,0.706,191,8,4,6,5,0
Aaron Small,30,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Bob Smith,28,TBD,AL,18,66,63,4,11,2,0,1,6,0,0,3,25,0.175,0.212,0.254,0.466,16,0,0,0,0,0
Bud Smith,22,STL,NL,10,18,14,0,3,1,0,0,1,0,0,1,4,0.214,0.267,0.28600000000000003,0.552,4,1,0,3,0,0
Dan Smith,26,MON,NL,32,3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jason Smith,24,TBD,AL,26,69,65,9,13,1,2,1,6,3,0,2,24,0.2,0.22399999999999998,0.32299999999999995,0.547,21,0,0,2,0,0
Travis Smith,29,STL,NL,12,20,18,0,3,0,0,0,2,0,0,0,6,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,3,0,0,2,0,0
John Smoltz,35,ATL,NL,72,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Steve Smyth,24,CHC,NL,8,10,9,1,2,0,0,0,1,0,0,0,1,0.222,0.222,0.222,0.444,2,1,0,1,0,0
Esix Snead,26,NYM,NL,17,14,13,3,4,0,0,1,3,4,3,1,4,0.308,0.35700000000000004,0.5379999999999999,0.8959999999999999,7,0,0,0,0,0
Chris Snelling,20,SEA,AL,8,29,27,2,4,0,0,1,3,0,0,2,4,0.14800000000000002,0.207,0.259,0.466,7,2,0,0,0,0
J.T. Snow,34,SFG,NL,143,494,422,47,104,26,2,6,53,0,0,59,90,0.24600000000000002,0.344,0.36,0.7040000000000001,152,11,7,0,6,5
Earl Snyder,26,CLE,AL,18,62,55,5,11,2,0,1,4,0,0,6,21,0.2,0.27899999999999997,0.29100000000000004,0.57,16,1,0,1,0,0
Alfonso Soriano,26,NYY,AL,156,741,696,128,209,51,2,39,102,41,13,23,157,0.3,0.332,0.547,0.88,381,8,14,1,7,1
Rafael Soriano,22,SEA,AL,3,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Sammy Sosa,33,CHC,NL,150,666,556,122,160,19,2,49,108,2,0,103,144,0.28800000000000003,0.39899999999999997,0.594,0.993,330,14,3,0,4,15
Steve Sparks,36,DET,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Justin Speier,28,COL,NL,60,3,3,0,1,0,0,0,0,0,0,0,2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Shane Spencer,30,NYY,AL,94,329,288,32,71,15,2,6,34,0,3,31,62,0.247,0.324,0.375,0.6990000000000001,108,5,4,2,4,4
Scott Spiezio,29,ANA,AL,153,571,491,80,140,34,2,12,82,6,7,67,52,0.285,0.371,0.436,0.807,214,12,4,3,6,7
Junior Spivey,27,ARI,NL,143,626,538,103,162,34,6,16,78,11,6,65,100,0.301,0.389,0.47600000000000003,0.865,256,10,16,1,6,5
Tim Spooneybarger,22,ATL,NL,50,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Dennis Springer,37,LAD,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Matt Stairs,34,MIL,NL,107,315,270,41,66,15,0,16,41,2,0,36,50,0.244,0.349,0.478,0.8270000000000001,129,7,8,0,1,4
Mike Stanton,35,NYY,AL,6,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Denny Stark,27,COL,NL,31,45,41,4,7,3,0,1,4,0,0,0,19,0.171,0.16699999999999998,0.317,0.484,13,0,0,3,1,0
Gene Stechschulte,28,STL,NL,28,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Garrett Stephenson,30,STL,NL,12,15,12,0,0,0,0,0,0,0,0,1,8,0.0,0.077,0.0,0.077,0,0,0,2,0,0
Lee Stevens,34,CLE,AL,53,172,153,22,34,7,1,5,26,0,0,15,32,0.222,0.285,0.379,0.664,58,5,0,0,4,0
Scott Stewart,26,MON,NL,61,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Shannon Stewart,28,TOR,AL,141,641,577,103,175,38,6,10,45,14,2,54,60,0.303,0.371,0.442,0.813,255,17,9,0,1,2
Kelly Stinnett,32,CIN,NL,34,108,93,10,21,5,0,3,13,2,0,15,25,0.226,0.33299999999999996,0.376,0.71,35,1,0,0,0,1
Ricky Stone,27,HOU,NL,74,5,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
